date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:46	24325/24325	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Jun%202021%2010:08:03%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/06/1-1.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/06/1-1.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:48	122704/122704	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Apr%202020%2017:56:18%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/bg-image/row-bgimage-7.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/bg-image/row-bgimage-7.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:48	3671/3671	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2012:57:23%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/1043.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/1043.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:49	44027/44027	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2014:49:10%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/footer-bg.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/footer-bg.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:50	26407/26407	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Apr%202020%2020:54:08%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/bg-image/row-section-bgpattern1.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/bg-image/row-section-bgpattern1.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:51	4002/4002	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20May%202021%2002:11:44%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/universities5.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/universities5.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:53	25908/25908	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Jun%202021%2012:19:02%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/06/9.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/06/9.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:53	6149/6149	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2012:58:35%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/493.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/493.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:55	6500/6500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2012:26:19%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/490.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/490.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:57	166674/166674	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jul%202021%2007:06:07%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/migrate-to-canada.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/migrate-to-canada.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:57	71420/71420	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Jul%202021%2018:14:44%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/bg-image/row-bgimage-6.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/images/bg-image/row-bgimage-6.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:43:58	25022/25022	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2017:50:53%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/footer_map.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/footer_map.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:00	171903/171903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2011:04:13%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/event2.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/event2.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
